date,cluster,sentiment_score,positive_score,negative_score,neutral_score,num_samples
2021-01-01,0,0.600716,0.24652000000000002,0.04912000000000001,0.7044000000000001,25
2021-01-01,1,0.31493174603174606,0.15468253968253967,0.031095238095238092,0.8142380952380951,63
2021-01-02,0,0.5159739726027397,0.2325205479452055,0.055301369863013705,0.7121232876712329,73
2021-01-02,1,0.1923235294117647,0.12385294117647057,0.04929411764705883,0.8268676470588235,68
2021-01-03,0,0.5383732394366197,0.25104225352112675,0.053197183098591554,0.6957887323943662,71
2021-01-03,1,0.1589870588235294,0.11951764705882352,0.05456470588235294,0.8259529411764707,85
2021-01-04,0,0.5386628571428572,0.2348,0.05265714285714286,0.7125142857142858,35
2021-01-04,1,0.40545757575757574,0.18081818181818182,0.0303030303030303,0.7888484848484849,33
2021-01-05,0,0.5523548387096775,0.2550967741935484,0.056806451612903236,0.6880322580645162,31
2021-01-05,1,0.2853805882352941,0.15672941176470587,0.04740588235294116,0.7958647058823529,170
2021-01-06,0,0.5163000000000001,0.24888235294117647,0.05752941176470588,0.6935294117647058,17
2021-01-06,1,0.33070238095238097,0.1536190476190476,0.036142857142857136,0.8102380952380951,42
2021-01-07,0,0.45730140845070427,0.22881690140845068,0.07057746478873239,0.7006338028169014,71
2021-01-07,1,0.296729296875,0.16079296875,0.054046874999999994,0.7851406249999999,256
2021-01-08,0,0.4448163265306122,0.21885714285714286,0.057571428571428565,0.7236122448979592,49
2021-01-08,1,0.277536312849162,0.14407262569832402,0.04664804469273743,0.8092849162011173,179
2021-01-09,0,0.42094090909090914,0.21009090909090908,0.047409090909090915,0.7424545454545455,22
2021-01-09,1,0.18860217391304349,0.15128260869565216,0.08115217391304347,0.767478260869565,46
2021-01-10,0,0.49725121951219514,0.24480487804878046,0.07673170731707316,0.6783170731707315,41
2021-01-10,1,0.34279230769230773,0.15771794871794872,0.02969230769230769,0.8125897435897436,39
2021-01-11,0,0.616590625,0.24921875,0.04075,0.7099375,32
2021-01-11,1,0.32236190476190485,0.16566666666666666,0.04091666666666667,0.7934047619047621,84
2021-01-12,0,0.4335727272727273,0.2204545454545454,0.04354545454545454,0.736090909090909,11
2021-01-12,1,0.1883818181818182,0.1303939393939394,0.05653030303030304,0.8130454545454547,66
2021-01-13,0,0.5354166666666668,0.2546904761904762,0.05064285714285714,0.6945238095238095,42
2021-01-13,1,0.33693125,0.16274479166666667,0.037682291666666666,0.7995677083333335,192
2021-01-14,0,0.5596565217391306,0.26404347826086966,0.05100000000000001,0.6850000000000003,23
2021-01-14,1,0.2611466666666667,0.15010000000000004,0.05375833333333334,0.7962,120
2021-01-15,0,0.4469823529411765,0.23364705882352937,0.065,0.7013529411764705,17
2021-01-15,1,0.26887403846153846,0.16098076923076923,0.05741346153846153,0.7816346153846153,104
2021-01-16,0,0.40305492957746475,0.20566197183098595,0.07508450704225351,0.7191971830985916,71
2021-01-16,1,0.24738124999999994,0.14684375000000002,0.051562500000000004,0.8015625000000001,128
2021-01-17,0,0.49774883720930235,0.24213953488372092,0.06888372093023257,0.6890000000000001,43
2021-01-17,1,0.2890323529411765,0.1494264705882353,0.04044117647058824,0.8101323529411766,68
2021-01-18,0,0.56897,0.24900000000000003,0.03839999999999999,0.7125999999999999,10
2021-01-18,1,0.2800625,0.15032500000000001,0.04542500000000001,0.8042500000000001,40
2021-01-19,0,0.527645,0.26065000000000005,0.05525,0.6839000000000001,20
2021-01-19,1,0.25397578125000003,0.147484375,0.05596875,0.7964921875000001,128
2021-01-21,0,0.48575999999999997,0.25555000000000005,0.0693,0.67515,20
2021-01-21,1,0.2465091954022989,0.1440919540229885,0.0506896551724138,0.805241379310345,87
2021-01-22,0,0.5972214285714287,0.3075,0.04871428571428571,0.6437857142857142,14
2021-01-22,1,0.20756000000000002,0.1312689655172414,0.053165517241379315,0.8155862068965518,145
2021-01-23,0,0.46961081081081085,0.24221621621621617,0.07305405405405405,0.6847567567567567,37
2021-01-23,1,0.08039375,0.09927083333333332,0.07047916666666668,0.8301875000000001,48
2021-01-24,0,0.6148607142857142,0.2702142857142857,0.04814285714285714,0.681642857142857,28
2021-01-24,1,0.20697333333333337,0.13871111111111115,0.06528888888888888,0.7958888888888891,45
2021-01-25,0,0.43425,0.22149999999999997,0.072875,0.7057499999999999,8
2021-01-25,1,0.33072399999999996,0.16336,0.037360000000000004,0.7992600000000001,50
2021-01-26,0,0.4711304347826086,0.22826086956521738,0.059913043478260875,0.7117826086956522,23
2021-01-26,1,0.28340928961748635,0.15733879781420768,0.05248633879781421,0.7901256830601094,183
2021-01-27,0,0.49933421052631577,0.23589473684210524,0.0623421052631579,0.7016578947368424,38
2021-01-27,1,0.27257379912663754,0.14624890829694323,0.04548908296943231,0.8082663755458516,229
2021-01-28,0,0.5580080000000001,0.24656,0.05052,0.7028,25
2021-01-28,1,0.34228450704225355,0.1746267605633803,0.04797887323943662,0.777380281690141,142
2021-01-29,0,0.5658500000000001,0.2596086956521739,0.04745652173913043,0.6928260869565217,46
2021-01-29,1,0.30048457711442783,0.15724378109452739,0.046985074626865665,0.7957512437810944,201
2021-01-30,0,0.5583285714285714,0.2537362637362637,0.05412087912087911,0.6920659340659341,91
2021-01-30,1,0.1805858156028369,0.13045390070921983,0.05437588652482269,0.8151560283687944,141
2021-01-31,0,0.5359655737704919,0.245672131147541,0.05045901639344263,0.7038360655737704,61
2021-01-31,1,0.2224086956521739,0.12982608695652176,0.047880434782608686,0.82225,92
2021-02-01,0,0.5576096774193546,0.265258064516129,0.06632258064516129,0.6683870967741935,31
