,date,cluster_0,cluster_1,lagged_cluster_0,lagged_cluster_1,S&P500,NASDAQ,SPY,QQQ,XLK,XLF,XLE,VIX,SP500_ret,NASDAQ_ret,SPY_ret,QQQ_ret,XLK_ret,XLF_ret,XLE_ret,VIX_ret
119,2021-06-30,0.0669340330450679,0.3469921740699747,0.039027172227477,0.2759601310239553,346.5312805175781,406.9273071289063,47.048587799072266,34.407466888427734,143.4549102783203,4297.5,14503.9501953125,15.829999923706056,-0.0015776728907208604,0.0008416284613783631,0.01240388179796481,0.00437999429199909,-0.0010822760352147132,0.0013281596467464851,-0.0016780925737093222,-0.011860207779553211
120,2021-07-01,0.0990709903812642,0.2725033384092277,0.0669340330450679,0.3469921740699747,346.668212890625,409.1802978515625,47.86955642700195,34.67942810058594,143.69776916503906,4319.93994140625,14522.3798828125,15.479999542236328,0.00039515155123193146,0.0055365926129467,0.017449378745133748,0.00790413351381214,0.0016929283650699567,0.0052216268542757405,0.0012706667667650162,-0.02210994208190664
121,2021-07-02,0.0684618892744108,0.2627480997245968,0.0990709903812642,0.2725033384092277,350.6474914550781,412.307861328125,47.764747619628906,34.64191436767578,145.5922393798828,4352.33984375,14639.330078125,15.06999969482422,0.011478636968970113,0.0076434850186679615,-0.0021894668594406586,-0.0010817287067522718,0.013183713469260061,0.007500081663913916,0.008053101231080717,-0.02648577903981497
122,2021-07-06,-0.0720161493758618,0.1453742681946905,0.1037500340580255,0.355003150552764,352.1629638671875,411.5568542480469,46.21015167236328,34.097991943359375,146.14601135253906,4343.5400390625,14663.6396484375,16.440000534057617,0.004321925720388364,-0.0018214716490221328,-0.03254693104725559,-0.015701280782101867,0.003803581667641831,-0.0020218560598241897,0.0016605657624200187,0.09090914843906206
123,2021-07-07,0.0382725985702483,0.2920811759184918,-0.0720161493758618,0.1453742681946905,352.906005859375,413.0112915039063,45.45904922485352,34.1448860168457,146.94265747070312,4358.1298828125,14665.0595703125,16.200000762939453,0.0021099379220006487,0.003533988660003873,-0.016254057178500148,0.0013752737570067453,0.005451028808732605,0.003358975310182588,9.683284021178018e-05,-0.014598525749495717
124,2021-07-08,0.0845812576986643,0.2672735587053709,0.0382725985702483,0.2920811759184918,350.7745361328125,409.6460876464844,45.19703674316406,33.460304260253906,145.55340576171875,4320.81982421875,14559.7802734375,19.0,-0.006039766088344334,-0.008147970592203735,-0.005763703512439711,-0.020049320306825824,-0.009454379911846611,-0.008561024934316985,-0.007178920506270892,0.17283945093793274
125,2021-07-09,0.0289923622073998,0.2985902364896936,0.0845812576986643,0.2672735587053709,352.9646911621094,414.01904296875,46.157745361328125,34.42622375488281,146.89405822753906,4369.5498046875,14701.919921875,16.18000030517578,0.006243768585492804,0.010674959322544364,0.021256008964113393,0.028867624368146716,0.00921072549834423,0.011277947808795874,0.009762485818334499,-0.14842103656969574
126,2021-07-12,0.069842951670946,0.3078556609169007,0.1112469574251594,0.4473949768411925,354.3432922363281,415.501953125,46.08788299560547,34.76382064819336,147.0106658935547,4384.6298828125,14733.240234375,16.170000076293945,0.0039057761547758307,0.0035817438386811506,-0.0015135567211042034,0.00980638758738861,0.0007938215297653706,0.0034511743312370946,0.0021303552642399914,-0.000618061105884915
127,2021-07-13,0.050946477860291,0.3383799984169059,0.069842951670946,0.3078556609169007,354.3432922363281,414.0855712890625,45.738529205322266,34.38871765136719,147.61302185058594,4369.2099609375,14677.650390625,17.1200008392334,0.0,-0.0034088451938308895,-0.007580165708989339,-0.010790039467243218,0.004097362278920658,-0.0035168126585656267,-0.0037730901597803346,0.058750819941689736
128,2021-07-14,0.120529273379514,0.3134202031488375,0.050946477860291,0.3383799984169059,354.9787902832031,414.7034606933594,44.376068115234375,34.22929382324219,148.7011260986328,4374.2998046875,14644.9501953125,16.329999923706055,0.0017934530180161445,0.0014921780596541812,-0.029788038963206365,-0.004635934079928128,0.007371329672718474,0.0011649345752446916,-0.0022278903259194127,-0.04614491102809537
