date,cluster,sentiment_score,positive_score,negative_score,neutral_score,num_samples
2021-01-01,0,0.4096316666666666,0.18023333333333333,0.03503333333333333,0.7847166666666665,60
2021-01-01,1,0.3267633333333333,0.16130000000000003,0.03573333333333333,0.8030333333333334,30
2021-01-02,0,0.47963000000000006,0.21797499999999997,0.05130000000000001,0.7307124999999999,80
2021-01-02,1,0.1910819672131147,0.13454098360655736,0.057327868852459024,0.8080983606557376,61
2021-01-03,0,0.47065104166666666,0.22050000000000003,0.04532291666666667,0.7341979166666666,96
2021-01-03,1,0.1304048387096774,0.12933870967741937,0.07175806451612902,0.7989354838709677,62
2021-01-04,0,0.47245,0.21714000000000003,0.04804,0.7347799999999999,50
2021-01-04,1,0.46301333333333333,0.1786,0.019400000000000008,0.8019333333333333,15
2021-01-08,0,0.3670906040268456,0.16928187919463086,0.041187919463087246,0.7895369127516778,149
2021-01-08,1,0.19854166666666664,0.13561904761904764,0.06161904761904763,0.8027261904761906,84
2021-01-09,0,0.40639375,0.19625,0.041937499999999996,0.76175,32
2021-01-09,1,0.11084166666666667,0.14180555555555555,0.09966666666666668,0.7585277777777777,36
2021-01-10,0,0.5008625,0.23124999999999996,0.05639285714285713,0.7123214285714284,56
2021-01-10,1,0.2236625,0.12858333333333333,0.04354166666666667,0.8279166666666666,24
2021-01-11,0,0.44674358974358963,0.2076153846153846,0.04371794871794872,0.7485769230769231,78
2021-01-11,1,0.31803947368421054,0.15326315789473685,0.03526315789473684,0.8114736842105262,38
2021-01-15,0,0.37869333333333344,0.18485333333333334,0.04198666666666667,0.7732,75
2021-01-15,1,0.10666382978723403,0.13323404255319146,0.08859574468085107,0.778148936170213,47
2021-01-16,0,0.42226477272727275,0.19571590909090908,0.052125,0.7521363636363635,88
2021-01-16,1,0.2089081081081081,0.1441711711711712,0.06726126126126125,0.7885225225225226,111
2021-01-19,0,0.35623980582524273,0.16730097087378643,0.04270873786407767,0.7899417475728155,103
2021-01-19,1,0.1547,0.14968888888888887,0.07082222222222222,0.7794222222222221,45
2021-01-24,0,0.4950825,0.22772499999999998,0.053524999999999996,0.71875,40
2021-01-24,1,0.19844374999999997,0.1364375,0.0635625,0.7999375,32
2021-01-26,0,0.36112248062015495,0.18274418604651163,0.05111627906976744,0.766077519379845,129
2021-01-26,1,0.1740551282051282,0.1275897435897436,0.057217948717948705,0.815128205128205,78
2021-01-27,0,0.3554752808988764,0.1753370786516854,0.049814606741573036,0.7748314606741574,178
2021-01-27,1,0.16463666666666668,0.11686666666666667,0.049022222222222224,0.8341111111111112,90
2021-01-28,0,0.39848695652173916,0.1873826086956522,0.04482608695652174,0.7677999999999999,115
2021-01-28,1,0.33395,0.1769038461538462,0.04807692307692309,0.7749615384615385,52
2021-01-29,0,0.4302909677419355,0.20423225806451614,0.04558064516129032,0.7501354838709676,155
2021-01-29,1,0.21270217391304344,0.1266086956521739,0.04879347826086955,0.8245652173913043,92
2021-01-30,0,0.4448312,0.21457600000000004,0.050335999999999985,0.7350240000000001,125
2021-01-30,1,0.21210467289719626,0.14477570093457945,0.05807476635514019,0.7971869158878504,107
2021-01-31,0,0.47411046511627897,0.21701162790697676,0.041965116279069764,0.7409302325581396,86
2021-01-31,1,0.20158507462686565,0.12638805970149253,0.05440298507462687,0.8192537313432836,67
2021-02-01,0,0.3617319727891156,0.17814965986394557,0.04641496598639456,0.7754149659863946,147
2021-02-01,1,0.2209716049382716,0.14760493827160492,0.05814814814814815,0.7942592592592592,81
2021-02-02,0,0.386271568627451,0.1873333333333333,0.048843137254901955,0.7638333333333334,204
2021-02-02,1,0.30972162162162165,0.14042342342342343,0.030450450450450448,0.8291531531531532,111
2021-02-03,0,0.3879436170212766,0.18829255319148933,0.04559574468085106,0.7660797872340427,188
2021-02-03,1,0.2973772727272727,0.1484181818181818,0.032836363636363636,0.8187636363636362,110
2021-02-04,0,0.4087465240641711,0.20010695187165778,0.05170588235294119,0.7481550802139038,187
2021-02-04,1,0.25146415094339625,0.1430188679245283,0.04712264150943396,0.8098584905660378,106
2021-02-05,0,0.32622960893854747,0.16625698324022345,0.04763128491620111,0.7860837988826818,179
2021-02-05,1,0.24237980769230769,0.14167307692307693,0.048836538461538466,0.8095,104
2021-02-07,0,0.5616491803278687,0.2618524590163934,0.04468852459016393,0.6934262295081965,122
2021-02-07,1,0.22166756756756753,0.13759459459459458,0.04647297297297297,0.8159189189189189,74
2021-02-08,0,0.39118014705882354,0.1873235294117647,0.046544117647058826,0.7660955882352942,136
2021-02-08,1,0.18336282051282052,0.12425641025641028,0.05264102564102563,0.8231282051282051,78
2021-02-09,0,0.4325238095238094,0.20654421768707482,0.047435374149659856,0.7460340136054422,147
2021-02-09,1,0.19469655172413794,0.13240229885057472,0.055988505747126424,0.8116206896551724,87
2021-02-10,0,0.35739517241379304,0.18335172413793105,0.053586206896551726,0.7630758620689656,145
2021-02-10,1,0.16644166666666668,0.10823958333333333,0.043500000000000004,0.84821875,96
2021-02-11,0,0.3990165714285714,0.19336571428571428,0.05072571428571428,0.7558514285714287,175
2021-02-11,1,0.197890756302521,0.12481512605042018,0.05506722689075629,0.8201260504201681,119
2021-02-12,0,0.34915424836601305,0.17854901960784314,0.0497843137254902,0.7716601307189542,153
2021-02-12,1,0.21621578947368417,0.13348245614035087,0.05225438596491229,0.8142543859649123,114
2021-02-13,0,0.520609,0.24813,0.045110000000000004,0.7067299999999999,100
2021-02-13,1,0.10418840579710142,0.10426086956521739,0.05972463768115941,0.8359710144927536,69
2021-02-14,0,0.4774734693877551,0.2138571428571428,0.051306122448979585,0.7348367346938777,49
2021-02-14,1,0.33610476190476185,0.14933333333333332,0.026761904761904765,0.8239047619047619,21
2021-02-16,0,0.411855652173913,0.19409565217391303,0.03501739130434783,0.7708869565217391,115
2021-02-16,1,0.18843095238095237,0.12188095238095238,0.05311904761904763,0.8249761904761905,84
2021-02-17,0,0.41556462585034015,0.1997687074829932,0.04338775510204082,0.7568231292517006,147
2021-02-17,1,0.23275247524752474,0.1415049504950495,0.054930693069306924,0.8035742574257426,101
2021-02-18,0,0.39856779661016956,0.1934279661016949,0.04764406779661017,0.7589322033898305,236
2021-02-18,1,0.12799435483870966,0.11386290322580643,0.06695967741935482,0.8191451612903224,124
2021-02-19,0,0.35482116788321166,0.182985401459854,0.052854014598540146,0.7641459854014598,137
